model_id,model_reported,prompt_id,temperature,embedder,policy,n_scored,mean,sd,ci_lo,ci_hi,min,max,valid_rate,gaming_index,jaccard,distinct,total,distinct_ratio,n_runs,n_refused,n_failed
gemma-4-e4b,google/gemma-4-e4b,maxcreative,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.409361,0.0,0.409361,0.409361,0.409361,0.409361,1.0,0.409361,1.0,10,100,0.1,10,0,0
gemma-4-e4b,google/gemma-4-e4b,maxcreative,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.355475,0.018859,0.343092,0.365561,0.313176,0.373923,1.0,0.355475,0.086441,65,100,0.65,10,0,0
gemma-4-e4b,google/gemma-4-e4b,maxcreative,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.368854,0.021598,0.355276,0.380254,0.322132,0.392639,1.0,0.368854,0.0831,58,100,0.58,10,0,0
gpt-5.5,gpt-5.5-2026-04-23,verbatim,n/a,text-embedding-qwen3-embedding-0.6b,strict,10,0.385565,0.02054,0.373208,0.397335,0.357098,0.406891,1.0,0.385565,0.116111,58,100,0.58,10,0,0
gpt-5.5,gpt-5.5-2026-04-23,terse,n/a,text-embedding-qwen3-embedding-0.6b,strict,10,0.405833,0.008431,0.400537,0.410235,0.387176,0.414198,1.0,0.405833,0.54786,18,100,0.18,10,0,0
gpt-5.5,gpt-5.5-2026-04-23,cot,n/a,text-embedding-qwen3-embedding-0.6b,strict,10,0.39501,0.028659,0.378948,0.412774,0.364027,0.43932,0.96,0.37921,0.169674,52,96,0.541667,10,0,0
gpt-5.5,gpt-5.5-2026-04-23,maxcreative,n/a,text-embedding-qwen3-embedding-0.6b,strict,10,0.399619,0.026667,0.384743,0.416039,0.363849,0.445621,0.99,0.395623,0.058887,66,99,0.666667,10,0,0
gpt-5.6-sol,gpt-5.6-sol,verbatim,n/a,text-embedding-qwen3-embedding-0.6b,strict,10,0.397119,0.018539,0.385965,0.407643,0.368801,0.425119,0.99,0.393148,0.09355,61,99,0.616162,10,0,0
gpt-5.6-sol,gpt-5.6-sol,terse,n/a,text-embedding-qwen3-embedding-0.6b,strict,10,0.377751,0.021367,0.365442,0.389934,0.352022,0.400822,1.0,0.377751,0.263876,31,100,0.31,10,0,0
gpt-5.6-sol,gpt-5.6-sol,cot,n/a,text-embedding-qwen3-embedding-0.6b,strict,10,0.408886,0.017026,0.398846,0.41861,0.381398,0.432798,0.97,0.396619,0.065315,65,97,0.670103,10,0,0
gpt-5.6-sol,gpt-5.6-sol,maxcreative,n/a,text-embedding-qwen3-embedding-0.6b,strict,10,0.42099,0.030669,0.402781,0.438576,0.371753,0.463507,1.0,0.42099,0.097185,61,100,0.61,10,0,0
o4-mini,o4-mini-2025-04-16,verbatim,n/a,text-embedding-qwen3-embedding-0.6b,strict,10,0.391149,0.022875,0.376775,0.403353,0.338789,0.414867,0.99,0.387238,0.113462,55,99,0.555556,10,0,0
o4-mini,o4-mini-2025-04-16,terse,n/a,text-embedding-qwen3-embedding-0.6b,strict,10,0.400792,0.016477,0.391598,0.410712,0.374053,0.434566,1.0,0.400792,0.279559,36,100,0.36,10,0,0
o4-mini,o4-mini-2025-04-16,cot,n/a,text-embedding-qwen3-embedding-0.6b,strict,10,0.397016,0.01655,0.386953,0.406561,0.366398,0.420503,1.0,0.397016,0.058952,69,100,0.69,10,0,0
o4-mini,o4-mini-2025-04-16,maxcreative,n/a,text-embedding-qwen3-embedding-0.6b,strict,10,0.403338,0.008517,0.398729,0.408591,0.393441,0.421517,1.0,0.403338,0.242141,38,100,0.38,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,verbatim,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.389103,0.0,0.389103,0.389103,0.389103,0.389103,1.0,0.389103,1.0,10,100,0.1,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,verbatim,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.366789,0.019946,0.35465,0.377773,0.324779,0.389103,1.0,0.366789,0.343694,34,100,0.34,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,verbatim,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.366716,0.014325,0.358763,0.375256,0.347914,0.393566,1.0,0.366716,0.343785,37,100,0.37,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,terse,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.404934,0.0,0.404934,0.404934,0.404934,0.404934,1.0,0.404934,1.0,10,100,0.1,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,terse,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.394683,0.013103,0.386436,0.402139,0.36985,0.413621,1.0,0.394683,0.422455,26,100,0.26,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,terse,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.394018,0.008386,0.389046,0.399084,0.381828,0.404934,1.0,0.394018,0.435772,26,100,0.26,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,cot,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.366664,0.0,0.366664,0.366664,0.366664,0.366664,1.0,0.366664,1.0,10,100,0.1,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,cot,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.367671,0.014677,0.359615,0.376972,0.34606,0.400655,0.94,0.345611,0.443902,28,94,0.297872,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,cot,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.361936,0.016865,0.351781,0.37127,0.326895,0.382511,1.0,0.361936,0.409146,29,100,0.29,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,maxcreative,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.364848,0.0,0.364848,0.364848,0.364848,0.364848,1.0,0.364848,1.0,10,100,0.1,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,maxcreative,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.380769,0.015897,0.372235,0.390708,0.364848,0.415599,1.0,0.380769,0.40917,26,100,0.26,10,0,0
gpt-5.4,gpt-5.4-2026-03-05,maxcreative,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.379077,0.007201,0.374828,0.383064,0.366618,0.38999,1.0,0.379077,0.488541,26,100,0.26,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,verbatim,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.376265,0.0,0.376265,0.376265,0.376265,0.376265,1.0,0.376265,1.0,10,100,0.1,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,verbatim,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.370655,0.021751,0.356833,0.382269,0.322863,0.395105,1.0,0.370655,0.303657,37,100,0.37,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,verbatim,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.381598,0.014914,0.373365,0.390945,0.363538,0.413084,1.0,0.381598,0.244949,40,100,0.4,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,terse,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.412494,0.0,0.412494,0.412494,0.412494,0.412494,1.0,0.412494,1.0,10,100,0.1,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,terse,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.397328,0.00689,0.393395,0.401308,0.386612,0.410741,1.0,0.397328,0.64474,17,100,0.17,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,terse,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.39564,0.010814,0.389197,0.401883,0.375429,0.410741,1.0,0.39564,0.385459,29,100,0.29,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,cot,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.399029,0.010923,0.392195,0.404502,0.375171,0.411207,1.0,0.399029,0.660295,17,100,0.17,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,cot,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.374831,0.015601,0.36521,0.383459,0.344683,0.392863,1.0,0.374831,0.299043,35,100,0.35,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,cot,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.400949,0.026263,0.384382,0.414638,0.338163,0.424149,1.0,0.400949,0.184266,47,100,0.47,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,maxcreative,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.373873,0.005256,0.372211,0.377197,0.372211,0.388833,1.0,0.373873,0.869878,13,100,0.13,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,maxcreative,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.386659,0.012337,0.379412,0.39378,0.37061,0.406859,1.0,0.386659,0.385334,28,100,0.28,10,0,0
gpt-5.4-mini,gpt-5.4-mini-2026-03-17,maxcreative,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.379644,0.014687,0.37124,0.388251,0.358503,0.399661,1.0,0.379644,0.287856,38,100,0.38,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,verbatim,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.399989,0.0,0.399989,0.399989,0.399989,0.399989,1.0,0.399989,1.0,10,100,0.1,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,verbatim,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.375137,0.017733,0.364332,0.385312,0.344116,0.401923,1.0,0.375137,0.183138,47,100,0.47,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,verbatim,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.390363,0.01703,0.380214,0.400103,0.363046,0.413106,0.98,0.382556,0.173289,48,98,0.489796,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,terse,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.402815,0.003492,0.401332,0.405109,0.400996,0.412464,1.0,0.402815,0.653724,15,100,0.15,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,terse,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.413274,0.008966,0.407404,0.418045,0.391124,0.4264,1.0,0.413274,0.60313,22,100,0.22,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,terse,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.410602,0.008501,0.405837,0.415861,0.399694,0.427414,1.0,0.410602,0.433332,29,100,0.29,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,cot,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.39922,0.007784,0.395007,0.404024,0.392102,0.410136,0.97,0.387243,0.516597,19,97,0.195876,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,cot,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.40298,0.01141,0.396182,0.409412,0.387334,0.415561,0.98,0.394921,0.352652,30,98,0.306122,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,cot,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.408233,0.015869,0.399649,0.418097,0.389487,0.44133,0.99,0.40415,0.153723,55,99,0.555556,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,maxcreative,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.415531,0.009161,0.409238,0.419829,0.391476,0.421882,1.0,0.415531,0.490179,21,100,0.21,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,maxcreative,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.413391,0.015793,0.404147,0.422529,0.393024,0.438527,0.98,0.405123,0.215766,41,98,0.418367,10,0,0
gpt-5.1,gpt-5.1-2025-11-13,maxcreative,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.413677,0.017326,0.403378,0.423799,0.389924,0.443824,1.0,0.413677,0.184718,44,100,0.44,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,verbatim,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.371607,0.006534,0.368658,0.375956,0.366386,0.388128,1.0,0.371607,0.595845,22,100,0.22,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,verbatim,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.369845,0.020304,0.357335,0.380803,0.336093,0.392046,1.0,0.369845,0.234279,36,100,0.36,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,verbatim,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.3835,0.023197,0.370222,0.397382,0.343249,0.425441,1.0,0.3835,0.132139,52,100,0.52,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,terse,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.413834,0.0036,0.411557,0.414972,0.403589,0.414972,1.0,0.413834,0.841129,13,100,0.13,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,terse,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.405755,0.006999,0.401781,0.409968,0.393536,0.420414,1.0,0.405755,0.485755,22,100,0.22,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,terse,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.407566,0.011349,0.400824,0.414164,0.389333,0.427957,1.0,0.407566,0.347079,30,100,0.3,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,cot,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.365935,0.010927,0.359867,0.372561,0.349855,0.388569,1.0,0.365935,0.18696,42,100,0.42,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,cot,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.366804,0.018143,0.355726,0.376812,0.335113,0.387126,1.0,0.366804,0.106307,62,100,0.62,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,cot,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.382088,0.016932,0.37258,0.392343,0.357252,0.409167,0.98,0.374446,0.081319,66,98,0.673469,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,maxcreative,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.383653,0.007281,0.379407,0.387899,0.377959,0.392112,1.0,0.383653,0.575565,19,100,0.19,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,maxcreative,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.392001,0.018036,0.381367,0.402444,0.365022,0.418204,1.0,0.392001,0.197528,39,100,0.39,10,0,0
gpt-4.1,gpt-4.1-2025-04-14,maxcreative,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.386827,0.016391,0.377438,0.396418,0.367338,0.40953,1.0,0.386827,0.214908,42,100,0.42,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,verbatim,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.377094,0.001825,0.376517,0.378248,0.376517,0.382287,1.0,0.377094,0.804906,15,100,0.15,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,verbatim,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.396187,0.021344,0.382388,0.407652,0.350115,0.418174,1.0,0.396187,0.27195,39,100,0.39,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,verbatim,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.394391,0.017594,0.384568,0.404989,0.373631,0.429001,1.0,0.394391,0.237084,43,100,0.43,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,terse,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.408827,0.005371,0.405006,0.411374,0.398637,0.411374,1.0,0.408827,0.771251,14,100,0.14,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,terse,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.404788,0.014622,0.396438,0.413557,0.388208,0.432273,1.0,0.404788,0.485651,24,100,0.24,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,terse,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.402362,0.013266,0.394389,0.409995,0.378425,0.425563,1.0,0.402362,0.453358,27,100,0.27,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,cot,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.377275,0.007467,0.374146,0.382067,0.37413,0.398066,1.0,0.377275,0.642328,18,100,0.18,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,cot,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.386423,0.016773,0.376711,0.396108,0.360442,0.41066,0.97,0.37483,0.285872,33,97,0.340206,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,cot,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.384605,0.017643,0.373404,0.394415,0.347005,0.408359,0.97,0.373067,0.213865,44,97,0.453608,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,maxcreative,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.395329,0.0,0.395329,0.395329,0.395329,0.395329,1.0,0.395329,0.933333,12,100,0.12,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,maxcreative,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.400845,0.009952,0.395581,0.407023,0.391179,0.421342,1.0,0.400845,0.544278,22,100,0.22,10,0,0
gpt-4.1-mini,gpt-4.1-mini-2025-04-14,maxcreative,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.404486,0.014167,0.396691,0.413269,0.386299,0.432726,1.0,0.404486,0.430208,32,100,0.32,10,0,0
gpt-4o,gpt-4o-2024-08-06,verbatim,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.389679,0.005085,0.386309,0.392721,0.377683,0.399058,0.99,0.385782,0.812169,16,99,0.161616,10,0,0
gpt-4o,gpt-4o-2024-08-06,verbatim,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.381286,0.017173,0.371921,0.392229,0.355891,0.419026,0.99,0.377474,0.158231,55,99,0.555556,10,0,0
gpt-4o,gpt-4o-2024-08-06,verbatim,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.388359,0.013854,0.37964,0.39572,0.356734,0.403907,0.99,0.384476,0.185291,49,99,0.494949,10,0,0
gpt-4o,gpt-4o-2024-08-06,terse,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.391453,0.0,0.391453,0.391453,0.391453,0.391453,1.0,0.391453,1.0,10,100,0.1,10,0,0
gpt-4o,gpt-4o-2024-08-06,terse,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.402571,0.007145,0.398414,0.406927,0.392595,0.415962,1.0,0.402571,0.385142,33,100,0.33,10,0,0
gpt-4o,gpt-4o-2024-08-06,terse,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.401561,0.013321,0.394583,0.410125,0.383099,0.432485,1.0,0.401561,0.350479,35,100,0.35,10,0,0
gpt-4o,gpt-4o-2024-08-06,cot,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.37083,0.013913,0.363606,0.379655,0.360665,0.39008,0.91,0.337456,0.721538,13,91,0.142857,10,0,0
gpt-4o,gpt-4o-2024-08-06,cot,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.381055,0.010949,0.375174,0.388193,0.367838,0.405614,0.96,0.365813,0.163739,51,96,0.53125,10,0,0
gpt-4o,gpt-4o-2024-08-06,cot,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.391844,0.022137,0.379814,0.405646,0.371477,0.425741,0.95,0.372251,0.100415,58,95,0.610526,10,0,0
gpt-4o,gpt-4o-2024-08-06,maxcreative,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.412168,0.0,0.412168,0.412168,0.412168,0.412168,1.0,0.412168,1.0,10,100,0.1,10,0,0
gpt-4o,gpt-4o-2024-08-06,maxcreative,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.406755,0.015739,0.397027,0.415226,0.373879,0.425202,1.0,0.406755,0.290095,39,100,0.39,10,0,0
gpt-4o,gpt-4o-2024-08-06,maxcreative,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.403116,0.019223,0.391742,0.414394,0.371078,0.433049,1.0,0.403116,0.165906,52,100,0.52,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,verbatim,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.384644,0.005671,0.381971,0.388606,0.381971,0.399556,1.0,0.384644,0.693549,20,100,0.2,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,verbatim,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.399329,0.017025,0.388256,0.408338,0.359563,0.42186,1.0,0.399329,0.211201,45,100,0.45,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,verbatim,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.403175,0.017532,0.392891,0.413354,0.371539,0.426918,0.97,0.39108,0.178114,48,97,0.494845,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,terse,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.417023,0.0,0.417023,0.417023,0.417023,0.417023,1.0,0.417023,0.719347,14,100,0.14,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,terse,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.410432,0.006159,0.406795,0.414137,0.402211,0.420352,1.0,0.410432,0.542585,22,100,0.22,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,terse,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.408022,0.01128,0.400857,0.414082,0.386367,0.420866,0.99,0.403942,0.360296,35,99,0.353535,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,cot,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.43097,0.0,0.43097,0.43097,0.43097,0.43097,1.0,0.43097,0.798653,13,100,0.13,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,cot,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.423164,0.021812,0.410791,0.436704,0.391222,0.46875,1.0,0.423164,0.254757,41,100,0.41,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,cot,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.400471,0.011572,0.393917,0.407245,0.386801,0.418838,1.0,0.400471,0.164867,52,100,0.52,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,maxcreative,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.416328,0.001111,0.415638,0.417018,0.415638,0.417938,1.0,0.416328,0.915152,11,100,0.11,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,maxcreative,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.409929,0.011019,0.40327,0.416032,0.389906,0.423951,1.0,0.409929,0.329236,36,100,0.36,10,0,0
gpt-4o-mini,gpt-4o-mini-2024-07-18,maxcreative,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.407807,0.016697,0.397824,0.417379,0.379068,0.42987,1.0,0.407807,0.267471,43,100,0.43,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,verbatim,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.396058,0.004768,0.393104,0.398982,0.388846,0.403695,1.0,0.396058,0.563059,18,100,0.18,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,verbatim,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.40542,0.025535,0.389961,0.419639,0.364144,0.434445,0.98,0.397312,0.320349,27,98,0.27551,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,verbatim,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.394628,0.025932,0.379502,0.41019,0.355314,0.440928,1.0,0.394628,0.242158,40,100,0.4,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,terse,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.380618,0.0,0.380618,0.380618,0.380618,0.380618,1.0,0.380618,1.0,10,100,0.1,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,terse,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.394078,0.022041,0.38094,0.407194,0.364416,0.426972,1.0,0.394078,0.383691,28,100,0.28,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,terse,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.401406,0.01851,0.390857,0.412397,0.375251,0.430199,1.0,0.401406,0.309139,38,100,0.38,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,cot,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.399882,0.010076,0.393624,0.40614,0.393624,0.414484,1.0,0.399882,0.733333,14,100,0.14,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,cot,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.400322,0.013484,0.392391,0.408095,0.376067,0.423762,1.0,0.400322,0.374793,31,100,0.31,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,cot,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.414555,0.013681,0.406561,0.422671,0.394449,0.432582,0.97,0.402118,0.233376,45,97,0.463918,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,maxcreative,0,text-embedding-qwen3-embedding-0.6b,strict,10,0.40542,0.003419,0.403533,0.407449,0.401847,0.409277,1.0,0.40542,0.652081,17,100,0.17,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,maxcreative,0.7,text-embedding-qwen3-embedding-0.6b,strict,10,0.394445,0.017551,0.384763,0.405002,0.373865,0.423794,1.0,0.394445,0.401007,28,100,0.28,10,0,0
gpt-3.5-turbo,gpt-3.5-turbo-0125,maxcreative,1,text-embedding-qwen3-embedding-0.6b,strict,10,0.379528,0.019105,0.367889,0.390346,0.350526,0.403524,1.0,0.379528,0.376755,30,100,0.3,10,0,0
gpt-5,gpt-5-2025-08-07,verbatim,n/a,text-embedding-qwen3-embedding-0.6b,strict,10,0.370736,0.018626,0.360006,0.381536,0.347881,0.394717,0.99,0.367028,0.113877,53,99,0.535354,10,0,0
gpt-5,gpt-5-2025-08-07,terse,n/a,text-embedding-qwen3-embedding-0.6b,strict,10,0.394486,0.015964,0.385028,0.403644,0.3707,0.412785,0.98,0.386596,0.176116,45,98,0.459184,10,0,0
gpt-5,gpt-5-2025-08-07,cot,n/a,text-embedding-qwen3-embedding-0.6b,strict,10,0.381216,0.023325,0.368901,0.396314,0.354513,0.433588,0.98,0.373592,0.077847,66,98,0.673469,10,0,0
gpt-5,gpt-5-2025-08-07,maxcreative,n/a,text-embedding-qwen3-embedding-0.6b,strict,10,0.378638,0.023926,0.365148,0.392709,0.3449,0.420877,0.97,0.367279,0.103701,56,97,0.57732,10,0,0
gpt-5-mini,gpt-5-mini-2025-08-07,verbatim,n/a,text-embedding-qwen3-embedding-0.6b,strict,10,0.397036,0.019432,0.38534,0.408303,0.360718,0.431357,1.0,0.397036,0.19425,46,100,0.46,10,0,0
gpt-5-mini,gpt-5-mini-2025-08-07,terse,n/a,text-embedding-qwen3-embedding-0.6b,strict,10,0.404231,0.017251,0.393498,0.413764,0.37126,0.422481,1.0,0.404231,0.344984,33,100,0.33,10,0,0
gpt-5-mini,gpt-5-mini-2025-08-07,cot,n/a,text-embedding-qwen3-embedding-0.6b,strict,10,0.379265,0.032238,0.359254,0.397397,0.317968,0.420278,0.99,0.375473,0.14777,54,99,0.545455,10,0,0
gpt-5-mini,gpt-5-mini-2025-08-07,maxcreative,n/a,text-embedding-qwen3-embedding-0.6b,strict,10,0.383358,0.01996,0.371791,0.395023,0.346088,0.422679,1.0,0.383358,0.126402,48,100,0.48,10,0,0
gpt-5-nano,gpt-5-nano-2025-08-07,verbatim,n/a,text-embedding-qwen3-embedding-0.6b,strict,9,0.378828,0.015253,0.369385,0.388062,0.35034,0.399806,0.9,0.340945,0.180592,40,90,0.444444,10,1,0
gpt-5-nano,gpt-5-nano-2025-08-07,terse,n/a,text-embedding-qwen3-embedding-0.6b,strict,10,0.408427,0.012856,0.400249,0.415209,0.382193,0.423004,1.0,0.408427,0.267799,41,100,0.41,10,0,0
